OrderNumber,OrderQty,UnitPrice,OrderLineNumber,Sales,OrderDate,Status,QTR_ID,Month_ID,Year,ProductLine,CustomerName,City,State,Country,Region,Revenue
10283,42,100.00,13,5316.36,2004-08-20,Shipped,3,8,2004,Ships,Royal Canadian Collectables,Tsawassen,Tsawassen,Canada,NA,4200.00
10314,42,100.00,13,5776.26,2004-10-22,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Aaarhus,\N,Denmark,EMEA,4200.00
10124,43,100.00,13,5203.00,2003-05-21,Shipped,2,5,2003,Classic Cars,Signal Gift Stores,Las Vegas,NV,USA,NA,4300.00
10262,44,94.14,13,4142.16,2004-06-24,Cancelled,2,6,2004,Ships,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4142.16
10135,45,50.36,13,2266.20,2003-07-02,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2266.20
10127,45,51.95,13,2337.75,2003-06-03,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,NA,2337.75
10316,45,93.24,13,4195.80,2004-11-01,Shipped,4,11,2004,Ships,giftsbymail.co.uk,Cowes,Isle of Wight,UK,EMEA,4195.80
10285,45,100.00,13,5392.80,2004-08-27,Shipped,3,8,2004,Planes,Marta's Replicas Co.,Cambridge,MA,USA,NA,4500.00
10225,46,70.33,13,3235.18,2004-02-22,Shipped,1,2,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,3235.18
10143,46,74.84,13,3442.64,2003-08-10,Shipped,3,8,2003,Ships,Mini Creations Ltd.,New Bedford,MA,USA,NA,3442.64
10329,46,83.63,13,3846.98,2004-11-15,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,NA,3846.98
10184,46,100.00,13,4607.36,2003-11-14,Shipped,4,11,2003,Trucks and Buses,Iberia Gift Imports,Sevilla,\N,Spain,EMEA,4600.00
10208,46,100.00,13,8602.92,2004-01-02,Shipped,1,1,2004,Classic Cars,Saveley & Henriot,Lyon,\N,France,EMEA,4600.00
10266,47,62.45,13,2935.15,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,2935.15
10120,47,82.21,13,3863.87,2003-04-29,Shipped,2,4,2003,Planes,Australian Collectors,Melbourne,Victoria,Australia,APAC,3863.87
10168,48,51.93,13,2492.64,2003-10-28,Shipped,4,10,2003,Vintage Cars,Technics Stores Inc.,Burlingame,CA,USA,NA,2492.64
10106,49,74.68,13,3659.32,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Bergamo,\N,Italy,EMEA,3659.32
10324,49,100.00,13,5379.71,2004-11-05,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,NYC,NY,USA,NA,4900.00
10212,49,100.00,13,6949.67,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4900.00
10288,50,52.32,13,2616.00,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,\N,Singapore,APAC,2616.00
10339,55,100.00,13,10758.00,2004-11-23,Shipped,4,11,2004,Vintage Cars,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,5500.00
10212,20,66.99,14,1339.80,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1339.80
10288,20,100.00,14,2936.80,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,\N,Singapore,APAC,2000.00
10304,20,100.00,14,3577.60,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,Versailles,France,EMEA,2000.00
10173,21,75.46,14,1584.66,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,\N,Italy,EMEA,1584.66
10273,21,100.00,14,2146.20,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Bruxelles,\N,Belgium,EMEA,2100.00
10193,21,100.00,14,3141.60,2003-11-21,Shipped,4,11,2003,Vintage Cars,Australian Collectables,Melbourne,Glen Waverly,Australia,APAC,2100.00
10296,22,77.15,14,1697.30,2004-09-15,Shipped,3,9,2004,Vintage Cars,Bavarian Collectables Imports,Munich,Munich,Germany,EMEA,1697.30
10305,22,99.29,14,2184.38,2004-10-13,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,MA,USA,NA,2184.38
10143,23,80.51,14,1851.73,2003-08-10,Shipped,3,8,2003,Vintage Cars,Mini Creations Ltd.,New Bedford,MA,USA,NA,1851.73
,24,45.39,14,1089.36,2004-12-17,Shipped,4,12,2004,Ships,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,1089.36
10416,24,100.00,14,4352.16,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,2400.00
10324,25,69.16,14,1729.00,2004-11-05,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,NYC,NY,USA,NA,1729.00
10119,25,76.67,14,1916.75,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Salzburg,\N,Austria,EMEA,1916.75
10253,25,90.17,14,2254.25,2004-06-01,Cancelled,2,6,2004,Classic Cars,UK Collectables,Liverpool,Liverpool,UK,EMEA,2254.25
10223,25,100.00,14,2534.75,2004-02-20,Shipped,1,2,2004,Planes,Australian Collectors,Melbourne,Victoria,Australia,APAC,2500.00
10210,26,99.72,14,2592.72,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Osaka,\N,Japan,APAC,2592.72
10208,26,100.00,14,3142.36,2004-01-02,Shipped,1,1,2004,Classic Cars,Saveley & Henriot,Lyon,\N,France,EMEA,2600.00
10204,27,100.00,14,4169.88,2003-12-02,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,2700.00
10350,27,100.00,14,4406.40,2004-12-02,Shipped,4,12,2004,Trains,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2700.00
10181,27,100.00,14,5411.07,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Bergen,Bergen,Norway,EMEA,2700.00
10180,28,68.55,14,1919.40,2003-11-11,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,Lille,France,EMEA,1919.40
10168,28,98.65,14,2762.20,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,Burlingame,CA,USA,NA,2762.20
10167,28,100.00,14,3003.00,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,2800.00
10122,29,71.14,14,2063.06,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,Marseille,France,EMEA,2063.06
10339,29,99.69,14,2891.01,2004-11-23,Shipped,4,11,2004,Vintage Cars,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,2891.01
10105,29,100.00,14,4566.05,2003-02-11,Shipped,1,2,2003,Classic Cars,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,2900.00
10145,30,85.32,14,2559.60,2003-08-25,Shipped,3,8,2003,Planes,Toys4GrownUps.com,Pasadena,CA,USA,NA,2559.60
10106,31,52.60,14,1630.60,2003-02-17,Shipped,1,2,2003,Vintage Cars,Rovelli Gifts,Bergamo,\N,Italy,EMEA,1630.60
10312,31,100.00,14,4729.36,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3100.00
10148,32,100.00,14,5418.88,2003-09-11,Shipped,3,9,2003,Classic Cars,Anna's Decorations,Sydney,North Sydney,Australia,APAC,3200.00
10135,33,40.23,14,1327.59,2003-07-02,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1327.59
10280,33,41.85,14,1381.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,\N,Italy,EMEA,1381.05
10329,33,100.00,14,3607.56,2004-11-15,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,NA,3300.00
10185,33,100.00,14,4038.21,2003-11-14,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,MA,USA,NA,3300.00
10108,34,82.99,14,2821.66,2003-03-03,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,\N,Philippines,APAC,2821.66
10419,34,90.17,14,3065.78,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,\N,Austria,EMEA,3065.78
10283,34,100.00,14,3580.88,2004-08-20,Shipped,3,8,2004,Vintage Cars,Royal Canadian Collectables,Tsawassen,Tsawassen,Canada,NA,3400.00
10262,34,100.00,14,4103.46,2004-06-24,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3400.00
10306,34,100.00,14,4982.70,2004-10-14,Shipped,4,10,2004,Classic Cars,AV Stores,Manchester,Manchester,UK,EMEA,3400.00
10103,35,57.46,14,2011.10,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Stavern,\N,Norway,EMEA,2011.10
10308,35,88.75,14,3106.25,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,White Plains,NY,USA,NA,3106.25
10225,35,100.00,14,5260.15,2004-02-22,Shipped,1,2,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,3500.00
10182,36,73.60,14,2649.60,2003-11-12,Shipped,4,11,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2649.60
10390,36,93.77,14,3375.72,2005-03-04,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3375.72
10291,37,50.59,14,1871.83,2004-09-08,Shipped,3,9,2004,Vintage Cars,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,1871.83
10321,37,78.54,14,2905.98,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,NA,2905.98
10386,37,83.84,14,3102.08,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3102.08
10110,37,100.00,14,3724.42,2003-03-18,Shipped,1,3,2003,Classic Cars,AV Stores,Manchester,Manchester,UK,EMEA,3700.00
10229,39,40.25,14,1569.75,2004-03-11,Shipped,1,3,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1569.75
10287,40,100.00,14,6761.60,2004-08-30,Shipped,3,8,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,4000.00
10332,41,77.24,14,3166.84,2004-11-17,Shipped,4,11,2004,Vintage Cars,AV Stores,Manchester,Manchester,UK,EMEA,3166.84
10142,42,49.79,14,2091.18,2003-08-08,Shipped,3,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2091.18
10248,42,100.00,14,5082.42,2004-05-07,Cancelled,2,5,2004,Trains,Land of Toys Inc.,NYC,NY,USA,NA,4200.00
10363,43,61.23,14,2632.89,2005-01-06,Shipped,1,1,2005,Motorcycles,Suominen Souveniers,Uusimaa,Espoo,Finland,EMEA,2632.89
10120,43,76.00,14,3268.00,2003-04-29,Shipped,2,4,2003,Planes,Australian Collectors,Melbourne,Victoria,Australia,APAC,3268.00
10322,43,86.30,14,3710.90,2004-11-04,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,3710.90
10276,43,100.00,14,5181.50,2004-08-02,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,MA,USA,NA,4300.00
10281,44,59.87,14,2634.28,2004-08-19,Shipped,3,8,2004,Vintage Cars,Diecast Classics Inc.,Allentown,PA,USA,NA,2634.28
10358,44,60.76,14,2673.44,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2673.44
10373,44,100.00,14,4627.92,2005-01-31,Shipped,1,1,2005,Ships,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,4400.00
10331,44,100.00,14,4849.24,2004-11-17,Shipped,4,11,2004,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,NA,4400.00
10266,44,100.00,14,9160.36,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,4400.00
10398,45,78.25,14,3521.25,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,Reims,\N,France,EMEA,3521.25
10314,45,100.00,14,6185.70,2004-10-22,Shipped,4,10,2004,Trucks and Buses,Heintze Collectables,Aaarhus,\N,Denmark,EMEA,4500.00
10127,45,100.00,14,6295.95,2003-06-03,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,NA,4500.00
10192,45,100.00,14,6319.35,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,4500.00
10250,45,100.00,14,8160.30,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,4500.00
10222,47,70.81,14,3328.07,2004-02-19,Shipped,1,2,2004,Vintage Cars,Collectable Mini Designs Co.,San Diego,CA,USA,NA,3328.07
10316,47,86.81,14,4080.07,2004-11-01,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,Isle of Wight,UK,EMEA,4080.07
10328,47,87.54,14,4114.38,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Bergamo,\N,Italy,EMEA,4114.38
10227,47,88.14,14,4142.58,2004-03-02,Shipped,1,3,2004,Classic Cars,Saveley & Henriot,Lyon,\N,France,EMEA,4142.58
10165,48,45.99,14,2207.52,2003-10-22,Shipped,4,10,2003,Trucks and Buses,Dragon Souveniers,Singapore,\N,Singapore,APAC,2207.52
10414,48,100.00,14,5808.48,2005-05-06,On Hold,2,5,2005,Trains,Gifts4AllAges.com,Boston,MA,USA,NA,4800.00
10207,49,80.90,14,3964.10,2003-12-09,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,MA,USA,NA,3964.10
10310,49,97.01,14,4753.49,2004-10-16,Shipped,4,10,2004,Classic Cars,Toms Spezialitten,Koln,Koln,Germany,EMEA,4753.49
10197,50,100.00,14,5090.50,2003-11-26,Shipped,4,11,2003,Vintage Cars,Enaco Distributors,Barcelona,Barcelona,Spain,EMEA,5000.00
10185,20,48.62,15,972.40,2003-11-14,Shipped,4,11,2003,Trains,Mini Creations Ltd.,New Bedford,MA,USA,NA,972.40
10181,20,81.40,15,1628.00,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Bergen,Bergen,Norway,EMEA,1628.00
10350,20,100.00,15,2244.40,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2000.00
10316,21,94.62,15,1987.02,2004-11-01,Shipped,4,11,2004,Ships,giftsbymail.co.uk,Cowes,Isle of Wight,UK,EMEA,1987.02
10363,21,100.00,15,2447.76,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Uusimaa,Espoo,Finland,EMEA,2100.00
10127,22,100.00,15,3837.24,2003-06-03,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,2200.00
10193,24,97.55,15,2341.20,2003-11-21,Shipped,4,11,2003,Vintage Cars,Australian Collectables,Melbourne,Glen Waverly,Australia,APAC,2341.20
10120,24,100.00,15,2584.80,2003-04-29,Shipped,2,4,2003,Planes,Australian Collectors,Melbourne,Victoria,Australia,APAC,2400.00
10321,24,100.00,15,2984.88,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,NA,2400.00
10142,24,100.00,15,3791.52,2003-08-08,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2400.00
10280,25,62.96,15,1574.00,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,\N,Italy,EMEA,1574.00
10211,25,90.16,15,2254.00,2004-01-15,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,Paris,Paris,France,EMEA,2254.00
10103,25,100.00,15,2873.00,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Stavern,\N,Norway,EMEA,2500.00
10223,26,67.20,15,1747.20,2004-02-20,Shipped,1,2,2004,Planes,Australian Collectors,Melbourne,Victoria,Australia,APAC,1747.20
10122,28,100.00,15,3583.16,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,Marseille,France,EMEA,2800.00
10110,29,59.37,15,1721.73,2003-03-18,Shipped,1,3,2003,Classic Cars,AV Stores,Manchester,Manchester,UK,EMEA,1721.73
10208,30,65.61,15,1968.30,2004-01-02,Shipped,1,1,2004,Trains,Saveley & Henriot,Lyon,\N,France,EMEA,1968.30
10312,31,35.29,15,1093.99,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1093.99
10222,31,62.67,15,1942.77,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,San Diego,CA,USA,NA,1942.77
10207,31,100.00,15,4076.19,2003-12-09,Shipped,4,12,2003,Classic Cars,Diecast Collectables,Boston,MA,USA,NA,3100.00
10262,32,84.30,15,2697.60,2004-06-24,Cancelled,2,6,2004,Ships,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2697.60
10373,32,84.41,15,2701.12,2005-01-31,Shipped,1,1,2005,Ships,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,2701.12
10145,33,84.77,15,2797.41,2003-08-25,Shipped,3,8,2003,Planes,Toys4GrownUps.com,Pasadena,CA,USA,NA,2797.41
10182,33,94.17,15,3107.61,2003-11-12,Shipped,4,11,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3107.61
10212,33,100.00,15,4180.44,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3300.00
10390,34,43.05,15,1463.70,2005-03-04,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1463.70
10306,34,60.34,15,2051.56,2004-10-14,Shipped,4,10,2004,Trains,AV Stores,Manchester,Manchester,UK,EMEA,2051.56
10398,34,76.88,15,2613.92,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,Reims,\N,France,EMEA,2613.92
10108,35,58.87,15,2060.45,2003-03-03,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,\N,Philippines,APAC,2060.45
10266,35,76.61,15,2681.35,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,2681.35
10204,35,100.00,15,5735.80,2003-12-02,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,3500.00
10167,38,48.59,15,1846.42,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,1846.42
10314,39,37.13,15,1448.07,2004-10-22,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Aaarhus,\N,Denmark,EMEA,1448.07
10329,39,64.74,15,2524.86,2004-11-15,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,NA,2524.86
10308,39,68.11,15,2656.29,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,White Plains,NY,USA,NA,2656.29
10173,39,71.98,15,2807.22,2003-11-05,Shipped,4,11,2003,Classic Cars,Rovelli Gifts,Bergamo,\N,Italy,EMEA,2807.22
10227,40,79.62,15,3184.80,2004-03-02,Shipped,1,3,2004,Classic Cars,Saveley & Henriot,Lyon,\N,France,EMEA,3184.80
10310,40,100.00,15,5356.80,2004-10-16,Shipped,4,10,2004,Classic Cars,Toms Spezialitten,Koln,Koln,Germany,EMEA,4000.00
10105,41,100.00,15,8690.36,2003-02-11,Shipped,1,2,2003,Classic Cars,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,4100.00
10210,42,70.33,15,2953.86,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Osaka,\N,Japan,APAC,2953.86
10287,43,70.76,15,3042.68,2004-08-30,Shipped,3,8,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,3042.68
10304,44,39.42,15,1734.48,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,Versailles,France,EMEA,1734.48
10386,44,86.40,15,3801.60,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3801.60
10135,44,96.00,15,4224.00,2003-07-02,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,4224.00
10159,44,100.00,15,5355.68,2003-10-10,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,4400.00
10192,45,90.86,15,4088.70,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,4088.70
10332,46,95.13,15,4375.98,2004-11-17,Shipped,4,11,2004,Vintage Cars,AV Stores,Manchester,Manchester,UK,EMEA,4375.98
10165,46,100.00,15,5984.14,2003-10-22,Shipped,4,10,2003,Trucks and Buses,Dragon Souveniers,Singapore,\N,Singapore,APAC,4600.00
10273,47,100.00,15,5450.59,2004-07-21,Shipped,3,7,2004,Trains,Petit Auto,Bruxelles,\N,Belgium,EMEA,4700.00
10106,48,52.64,15,2526.72,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Bergamo,\N,Italy,EMEA,2526.72
10168,48,96.00,15,4608.00,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,Burlingame,CA,USA,NA,4608.00
10143,49,100.00,15,5597.76,2003-08-10,Shipped,3,8,2003,Classic Cars,Mini Creations Ltd.,New Bedford,MA,USA,NA,4900.00
10339,55,71.25,15,3918.75,2004-11-23,Shipped,4,11,2004,Ships,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,3918.75
10181,22,100.00,16,3395.48,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Bergen,Bergen,Norway,EMEA,2200.00
10159,22,100.00,16,4132.70,2003-10-10,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,2200.00
10304,23,30.20,16,694.60,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,Versailles,France,EMEA,694.60
10173,23,100.00,16,2728.03,2003-11-05,Shipped,4,11,2003,Classic Cars,Rovelli Gifts,Bergamo,\N,Italy,EMEA,2300.00
10306,23,100.00,16,3600.65,2004-10-14,Shipped,4,10,2004,Classic Cars,AV Stores,Manchester,Manchester,UK,EMEA,2300.00
10193,25,76.26,16,1906.50,2003-11-21,Shipped,4,11,2003,Classic Cars,Australian Collectables,Melbourne,Glen Waverly,Australia,APAC,1906.50
10316,25,92.25,16,2306.25,2004-11-01,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,Isle of Wight,UK,EMEA,2306.25
10350,25,100.00,16,2854.75,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2500.00
10280,26,100.00,16,3668.60,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,\N,Italy,EMEA,2600.00
10332,27,89.89,16,2427.03,2004-11-17,Shipped,4,11,2004,Vintage Cars,AV Stores,Manchester,Manchester,UK,EMEA,2427.03
10192,27,100.00,16,3544.56,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,2700.00
10135,29,61.64,16,1787.56,2003-07-02,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1787.56
10210,29,69.60,16,2018.40,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Osaka,\N,Japan,APAC,2018.40
10312,30,61.15,16,1834.50,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1834.50
10106,30,100.00,16,3177.30,2003-02-17,Shipped,1,2,2003,Ships,Rovelli Gifts,Bergamo,\N,Italy,EMEA,3000.00
10143,31,85.29,16,2643.99,2003-08-10,Shipped,3,8,2003,Ships,Mini Creations Ltd.,New Bedford,MA,USA,NA,2643.99
10390,31,98.99,16,3068.69,2005-03-04,Shipped,1,3,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3068.69
10168,31,100.00,16,3431.39,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,Burlingame,CA,USA,NA,3100.00
10108,31,100.00,16,3669.78,2003-03-03,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,\N,Philippines,APAC,3100.00
10167,33,100.00,16,3812.16,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,3300.00
10122,35,49.74,16,1740.90,2003-05-08,Shipped,2,5,2003,Motorcycles,Marseille Mini Autos,Marseille,Marseille,France,EMEA,1740.90
10110,37,100.00,16,5433.08,2003-03-18,Shipped,1,3,2003,Classic Cars,AV Stores,Manchester,Manchester,UK,EMEA,3700.00
10222,38,100.00,16,4187.22,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,San Diego,CA,USA,NA,3800.00
10204,38,100.00,16,6432.64,2003-12-02,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,3800.00
10212,39,100.00,16,4946.76,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3900.00
10185,39,100.00,16,5096.91,2003-11-14,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,MA,USA,NA,3900.00
10145,40,87.54,16,3501.60,2003-08-25,Shipped,3,8,2003,Planes,Toys4GrownUps.com,Pasadena,CA,USA,NA,3501.60
10287,40,88.12,16,3524.80,2004-08-30,Shipped,3,8,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,3524.80
10373,41,70.33,16,2883.53,2005-01-31,Shipped,1,1,2005,Ships,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,2883.53
10339,42,59.36,16,2493.12,2004-11-23,Shipped,4,11,2004,Vintage Cars,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,2493.12
10310,42,67.14,16,2819.88,2004-10-16,Shipped,4,10,2004,Motorcycles,Toms Spezialitten,Koln,Koln,Germany,EMEA,2819.88
10142,42,74.57,16,3131.94,2003-08-08,Shipped,3,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3131.94
10308,43,76.43,16,3286.49,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,White Plains,NY,USA,NA,3286.49
10398,43,100.00,16,5552.16,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,Reims,\N,France,EMEA,4300.00
10103,46,100.00,16,4791.82,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Stavern,\N,Norway,EMEA,4600.00
10182,47,74.22,16,3488.34,2003-11-12,Shipped,4,11,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,3488.34
